poi_id,osm_type,osm_id,name,name_clean,category,subcategory,zone,latitude,longitude,amenity,tourism,shop,cuisine,opening_hours,phone,website,source,source_url,extracted_at,raw_tags,is_direct_competitor,is_food_alternative,is_demand_point,is_supporting_facility
OSM-0065,node,2266459082,Indomaret,indomaret,retail,shop:convenience,Depok/Mlati,-7.7747631,110.3611163,,,convenience,,,,https://www.klikindomaret.com,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""air_conditioning"": ""yes"", ""branch"": ""Kricak"", ""brand"": ""Indomaret"", ""brand:wikidata"": ""Q4262825"", ""brand:wikipedia"": ""id:Indomaret"", ""name"": ""Indomaret"", ""name:en"": ""Indomaret"", ""name:id"": ""Indomaret"", ""name:ja"": ""インドマレット"", ""operator"": ""PT. Indomarco Prismatama"", ""shop"": ""convenience"", ""toilets"": ""yes"", ""toilets:access"": ""permissive"", ""website"": ""https://www.klikindomaret.com""}",false,false,false,true
OSM-0066,node,2386022747,Campus Inn Hotel,campus inn hotel,hostel,tourism:hostel,Depok/Mlati,-7.7677991,110.3877158,,hostel,,,,+62 274 8333116,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""name"": ""Campus Inn Hotel"", ""phone"": ""+62 274 8333116"", ""tourism"": ""hostel""}",false,false,false,true
OSM-0067,node,2411872249,warung oncor asli,warung oncor asli,restaurant,amenity:restaurant,Depok/Mlati,-7.7876154,110.3660367,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""name"": ""warung oncor asli""}",false,true,false,false
OSM-0068,node,2415513216,Betty losmen,betty losmen,guest_house,tourism:guest_house,Depok/Mlati,-7.7909254,110.3636914,,guest_house,,,,+62 274 5123 01,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""addr:street"": ""Sosrowijayan Wetan Gang 2"", ""contact:phone"": ""+62 818 0278 1500"", ""name"": ""Betty losmen"", ""phone"": ""+62 274 5123 01"", ""tourism"": ""guest_house""}",false,false,false,true
OSM-0069,node,2419661766,lie djong,lie djong,restaurant,amenity:restaurant,Depok,-7.8025789,110.3691254,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""name"": ""lie djong""}",false,true,false,false
OSM-0070,node,2564076661,Dunkin',dunkin',fast_food,amenity:fast_food,Depok/Mlati,-7.7615648,110.380143,fast_food,,,donut;coffee_shop,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""addr:street"": ""Jalan Kaliurang"", ""alt_name"": ""Dunkin' Donuts"", ""amenity"": ""fast_food"", ""brand"": ""Dunkin'"", ""brand:wikidata"": ""Q847743"", ""brand:wikipedia"": ""en:Dunkin' Donuts"", ""cuisine"": ""donut;coffee_shop"", ""name"": ""Dunkin'"", ""takeaway"": ""yes""}",false,true,false,false
OSM-0071,node,2564076662,Hotel Ishiro Kencana,hotel ishiro kencana,hotel,tourism:hotel,Depok/Mlati,-7.7639032,110.3803462,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""name"": ""Hotel Ishiro Kencana"", ""tourism"": ""hotel""}",false,false,false,true
OSM-0072,node,2593288233,SMP Negeri 2 Kalasan,smp negeri 2 kalasan,school,amenity:school,Depok,-7.7242115,110.4696283,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""school"", ""name"": ""SMP Negeri 2 Kalasan""}",false,false,true,false
OSM-0073,node,2647353737,Olive Fried Chicken,olive fried chicken,fast_food,amenity:fast_food,Depok,-7.7618714,110.3955161,fast_food,,,chicken,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""fast_food"", ""cuisine"": ""chicken"", ""name"": ""Olive Fried Chicken""}",false,true,false,false
OSM-0074,node,2647356920,,,restaurant,amenity:restaurant,Depok,-7.761899,110.3938297,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant""}",false,true,false,false
OSM-0075,node,2751311132,Dunkin',dunkin',fast_food,amenity:fast_food,Depok,-7.7831958,110.4363633,fast_food,,,donut;coffee_shop,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""alt_name"": ""Dunkin' Donuts"", ""amenity"": ""fast_food"", ""brand"": ""Dunkin'"", ""brand:wikidata"": ""Q847743"", ""brand:wikipedia"": ""en:Dunkin' Donuts"", ""cuisine"": ""donut;coffee_shop"", ""name"": ""Dunkin'"", ""takeaway"": ""yes""}",false,true,false,false
OSM-0076,node,2751354290,Nasi Goreng Sapi Padmanaba,nasi goreng sapi padmanaba,restaurant,amenity:restaurant,Depok/Mlati,-7.7867728,110.3731595,restaurant,,,fried_rice,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""addr:city"": ""Yogyakarta"", ""amenity"": ""restaurant"", ""cuisine"": ""fried_rice"", ""name"": ""Nasi Goreng Sapi Padmanaba"", ""outdoor_seating"": ""sidewalk"", ""smoking"": ""yes""}",false,true,false,false
OSM-0077,node,2751371522,warung soto,warung soto,restaurant,amenity:restaurant,Depok,-7.78675,110.3932735,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""name"": ""warung soto""}",false,true,false,false
OSM-0078,node,2837092409,Nanamia Pizzeria,nanamia pizzeria,restaurant,amenity:restaurant,Depok,-7.7761421,110.3909484,restaurant,,,pizza;italian,11:00-23:00,+62 274 556494,https://www.facebook.com/pages/Nanamia-Pizzeria/84442972976,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""addr:city"": ""Yogyakarta"", ""addr:street"": ""Jalan Moses Gatotkaca"", ""amenity"": ""restaurant"", ""capacity"": ""100"", ""cuisine"": ""pizza;italian"", ""delivery"": ""yes"", ""name"": ""Nanamia Pizzeria"", ""opening_hours"": ""11:00-23:00"", ""phone"": ""+62 274 556494"", ""smoking"": ""separated"", ""website"": ""https://www.facebook.com/pages/Nanamia-Pizzeria/84442972976""}",false,true,false,false
OSM-0079,node,2992506474,Gudeg Bu Tjitro,gudeg bu tjitro,restaurant,amenity:restaurant,Depok,-7.7984745,110.4027756,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""addr:street"": ""Jl. Janti"", ""amenity"": ""restaurant"", ""name"": ""Gudeg Bu Tjitro""}",false,true,false,false
OSM-0080,node,3120386138,Tiga Lima Homestay,tiga lima homestay,hotel,tourism:hotel,Depok/Mlati,-7.7801836,110.3870925,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""name"": ""Tiga Lima Homestay"", ""tourism"": ""hotel""}",false,false,false,true
OSM-0081,node,3176297864,VIDI.net,vidi.net,hostel,tourism:hostel,Depok/Mlati,-7.7613299,110.3802596,,hostel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""name"": ""VIDI.net"", ""tourism"": ""hostel""}",false,false,false,true
OSM-0082,node,3195290749,Laboratorium Teknik Mesin,laboratorium teknik mesin,college,amenity:college,Depok/Mlati,-7.7657049,110.370665,college,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""college"", ""name"": ""Laboratorium Teknik Mesin""}",false,false,true,false
OSM-0083,node,3201415607,,,retail,shop:supermarket,Depok/Mlati/Ngaglik Selatan,-7.7193623,110.369027,,,supermarket,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""shop"": ""supermarket""}",false,false,false,true
OSM-0084,node,3214965917,Warung Mas Kali,warung mas kali,cafe,amenity:cafe,Depok/Mlati/Ngaglik Selatan,-7.7338334,110.3887572,cafe,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""cafe"", ""name"": ""Warung Mas Kali""}",false,true,false,false
OSM-0085,node,3214965918,Pandanaran,pandanaran,restaurant,amenity:restaurant,Depok/Mlati/Ngaglik Selatan,-7.7338823,110.3888713,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""restaurant"", ""name"": ""Pandanaran""}",false,true,false,false
OSM-0086,node,3214984451,Alfamart,alfamart,retail,shop:convenience,Depok/Ngaglik Selatan,-7.7372309,110.3935832,atm,,convenience,,,,https://alfamart.co.id,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:09:35.619220+00:00,"{""amenity"": ""atm"", ""brand"": ""Alfamart"", ""brand:wikidata"": ""Q23745600"", ""name"": ""Alfamart"", ""operator"": ""PT Sumber Alfaria Trijaya,Tbk"", ""shop"": ""convenience"", ""toilets"": ""yes"", ""toilets:access"": ""permissive"", ""toilets:unisex"": ""yes"", ""website"": ""https://alfamart.co.id""}",false,false,false,true
OSM-0087,node,3215024599,Jogja Milk,jogja milk,cafe,amenity:cafe,Depok,-7.7725708,110.397668,cafe,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""cafe"", ""name"": ""Jogja Milk""}",false,true,false,false
OSM-0088,node,3229476050,Gudeg Mbak Sasha,gudeg mbak sasha,restaurant,amenity:restaurant,Depok,-7.7662565,110.3906189,restaurant,,,regional,09:00-18:00,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""capacity"": ""100"", ""cuisine"": ""regional"", ""name"": ""Gudeg Mbak Sasha"", ""opening_hours"": ""09:00-18:00""}",false,true,false,false
OSM-0089,node,3229477934,Gudeg Mbak Sasha (Lesehan),gudeg mbak sasha (lesehan),restaurant,amenity:restaurant,Depok,-7.7696064,110.3904405,restaurant,,,regional,21:00-03:00,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""capacity"": ""30"", ""cuisine"": ""regional"", ""name"": ""Gudeg Mbak Sasha (Lesehan)"", ""opening_hours"": ""21:00-03:00""}",false,true,false,false
OSM-0090,node,3229480991,Rumah Bawah Coffee & Chill,rumah bawah coffee & chill,cafe,amenity:cafe,Depok,-7.7676979,110.3925928,cafe,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""cafe"", ""name"": ""Rumah Bawah Coffee & Chill""}",false,true,false,false
OSM-0091,node,3229480992,Warung Kopi Lidah Ibu,warung kopi lidah ibu,cafe,amenity:cafe,Depok,-7.7723343,110.3917411,cafe,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""cafe"", ""internet_access"": ""wlan"", ""name"": ""Warung Kopi Lidah Ibu""}",false,true,false,false
OSM-0092,node,3229488565,Restaurant aceh Bungong Jeumpa,restaurant aceh bungong jeumpa,restaurant,amenity:restaurant,Depok,-7.776442,110.3930947,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""name"": ""Restaurant aceh Bungong Jeumpa""}",false,true,false,false
OSM-0093,node,3229490386,Ayam Geprek Bu Rum,ayam geprek bu rum,restaurant,amenity:restaurant,Depok,-7.775472,110.3953673,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""name"": ""Ayam Geprek Bu Rum""}",false,true,false,false
OSM-0094,node,3229499839,SD Muhammadiyah 10,sd muhammadiyah 10,school,amenity:school,Depok/Mlati,-7.7799717,110.3786041,school,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""school"", ""name"": ""SD Muhammadiyah 10""}",false,false,true,false
OSM-0095,node,3229516709,Melu Cafe,melu cafe,cafe,amenity:cafe,Depok/Mlati,-7.7844877,110.3748777,cafe,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""cafe"", ""name"": ""Melu Cafe""}",false,true,false,false
OSM-0096,node,3229532925,Soto Mbak Nunung,soto mbak nunung,restaurant,amenity:restaurant,Depok,-7.8027336,110.3637554,restaurant,,,regional,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""check_date"": ""2025-07-13"", ""cuisine"": ""regional"", ""name"": ""Soto Mbak Nunung""}",false,true,false,false
OSM-0097,node,3279622593,,,restaurant,amenity:restaurant,Depok,-7.7461453,110.3900085,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant""}",false,true,false,false
OSM-0098,node,3305628217,Trans Yogya,trans yogya,hotel,tourism:hotel,Depok/Mlati,-7.7937659,110.3739488,,hotel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""name"": ""Trans Yogya"", ""tourism"": ""hotel""}",false,false,false,true
OSM-0099,node,3315788117,SD Muhammadiyah Karangwaru,sd muhammadiyah karangwaru,school,amenity:school,Depok/Mlati,-7.7708746,110.3621669,school,,,,Mo-Sa 07:00-14:00,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""school"", ""name"": ""SD Muhammadiyah Karangwaru"", ""opening_hours"": ""Mo-Sa 07:00-14:00"", ""operator"": ""Muhammadiyah"", ""operator:type"": ""religious"", ""operator:wikidata"": ""Q1951917"", ""religion"": ""muslim""}",false,false,true,false
OSM-0100,node,3345753943,Soto Pak Marto,soto pak marto,restaurant,amenity:restaurant,Depok,-7.7984747,110.4032706,restaurant,,,soup,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""cuisine"": ""soup"", ""name"": ""Soto Pak Marto""}",false,true,false,false
OSM-0101,node,3363079081,,,cafe,amenity:cafe,Depok/Mlati,-7.7582129,110.3774113,cafe,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""cafe""}",false,true,false,false
OSM-0102,node,3395885783,,,restaurant,amenity:restaurant,Depok/Mlati,-7.7611014,110.3789264,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant""}",false,true,false,false
OSM-0103,node,3396431271,Garden Cafe,garden cafe,restaurant,amenity:restaurant,Depok/Mlati,-7.7733981,110.3852472,restaurant,,,,08:00-21:00,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""name"": ""Garden Cafe"", ""opening_hours"": ""08:00-21:00""}",false,true,false,false
OSM-0104,node,3396431272,House of Raminten,house of raminten,restaurant,amenity:restaurant,Depok/Mlati,-7.785123,110.3715439,restaurant,,,indonesian,Mo-Su 08:00-20:00,,https://raminten.business.site,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""check_date"": ""2025-07-17"", ""contact:instagram"": ""houseoframinten"", ""contact:website"": ""https://raminten.business.site"", ""contact:whatsapp"": ""+62 8999 5555 22"", ""cuisine"": ""indonesian"", ""name"": ""House of Raminten"", ""opening_hours"": ""Mo-Su 08:00-20:00"", ""prayer_room"": ""yes"", ""smoking"": ""yes"", ""toilets"": ""yes"", ""wikipedia"": ""id:The House of Raminten""}",false,true,false,false
OSM-0105,node,3396431274,Kopma UNY,kopma uny,retail,shop:convenience,Depok/Mlati,-7.7733918,110.3855843,,,convenience,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""name"": ""Kopma UNY"", ""shop"": ""convenience""}",false,false,false,true
OSM-0106,node,3397785495,Restaurant Palm Kuning (Kecil),restaurant palm kuning (kecil),restaurant,amenity:restaurant,Depok/Mlati,-7.7604161,110.3760627,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""name"": ""Restaurant Palm Kuning (Kecil)""}",false,true,false,false
OSM-0107,node,3397785522,,,retail,shop:convenience,Depok/Mlati,-7.7606141,110.3759815,,,convenience,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""shop"": ""convenience""}",false,false,false,true
OSM-0108,node,3397825665,Al-Maidah,al-maidah,restaurant,amenity:restaurant,Depok/Mlati,-7.7609712,110.3779694,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""name"": ""Al-Maidah""}",false,true,false,false
OSM-0109,node,3397825666,De'Sushi,de'sushi,restaurant,amenity:restaurant,Depok/Mlati,-7.7620842,110.3799727,restaurant,,,japanese;indonesian,,,https://www.desushi.biz/,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""cuisine"": ""japanese;indonesian"", ""name"": ""De'Sushi"", ""website"": ""https://www.desushi.biz/""}",false,true,false,false
OSM-0110,node,3422669469,kos,kos,hostel,tourism:hostel,Depok/Mlati,-7.7612182,110.3618923,,hostel,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""addr:city"": ""Yogyakarta"", ""addr:housenumber"": ""km 5"", ""addr:street"": ""Jln. Magelang"", ""name"": ""kos"", ""tourism"": ""hostel""}",false,false,false,true
OSM-0111,node,3451492128,Kantin EMB,kantin emb,restaurant,amenity:restaurant,Depok/Mlati,-7.7618636,110.3755754,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""name"": ""Kantin EMB""}",false,true,false,false
OSM-0112,node,3451535429,Nasi Bakar,nasi bakar,restaurant,amenity:restaurant,Depok/Mlati,-7.7588172,110.3822232,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""name"": ""Nasi Bakar""}",false,true,false,false
OSM-0113,node,3451628642,Bakmi Kadin,bakmi kadin,restaurant,amenity:restaurant,Depok,-7.8019642,110.3726219,restaurant,,,javanese,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""cuisine"": ""javanese"", ""name"": ""Bakmi Kadin""}",false,true,false,false
OSM-0114,node,3451628644,Pak Jede,pak jede,restaurant,amenity:restaurant,Depok,-7.7737648,110.4008867,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""name"": ""Pak Jede""}",false,true,false,false
OSM-0115,node,3451628645,Rawit Merah,rawit merah,restaurant,amenity:restaurant,Depok,-7.7799069,110.3998745,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""name"": ""Rawit Merah""}",false,true,false,false
OSM-0116,node,3451628646,Telerrrr,telerrrr,restaurant,amenity:restaurant,Depok,-7.7690037,110.4018976,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:07:57.357772+00:00,"{""amenity"": ""restaurant"", ""name"": ""Telerrrr""}",false,true,false,false
OSM-0117,node,3451899393,Bakso Mas Ndut,bakso mas ndut,restaurant,amenity:restaurant,Depok/Mlati,-7.7643375,110.3871976,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""name"": ""Bakso Mas Ndut""}",false,true,false,false
OSM-0118,node,3451899394,Cowmad,cowmad,restaurant,amenity:restaurant,Depok/Mlati,-7.7651193,110.388642,restaurant,,,,,,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,2026-06-24T16:08:05.739952+00:00,"{""amenity"": ""restaurant"", ""name"": ""Cowmad""}",false,true,false,false
