poi_id,name,name_clean,category,zone,latitude,longitude,address,source,source_url,confidence,notes,record_origin,validation_status,match_method,osm_type,osm_id,extracted_at
OSM-2758,SDN MARGOMULYO I,sdn margomulyo i,school,Mlati,-7.7264414,110.3163001,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,507506626,2026-06-24T16:08:05.739952+00:00
OSM-2760,,,school,Gamping,-7.783914,110.3449663,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,529353834,2026-06-24T16:09:28.207754+00:00
OSM-2761,Indomaret,indomaret,retail,Gamping,-7.7841309,110.3421306,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,529781065,2026-06-24T16:09:28.207754+00:00
OSM-2762,SLB Rela Bhakti 1 Gamping,slb rela bhakti 1 gamping,school,Gamping,-7.7826045,110.3367029,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,529937485,2026-06-24T16:09:28.207754+00:00
OSM-2763,SDN Kanoman,sdn kanoman,school,Gamping,-7.7903338,110.3363243,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,530535789,2026-06-24T16:09:28.207754+00:00
OSM-2764,Spesial Sambal,spesial sambal,restaurant,Gamping,-7.7783518,110.3368063,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,530742292,2026-06-24T16:09:28.207754+00:00
OSM-2765,Sate Padang Mak Ngah Malam,sate padang mak ngah malam,restaurant,Gamping,-7.7804241,110.3464213,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,530742328,2026-06-24T16:09:28.207754+00:00
OSM-2766,SDN KARANGMLOKO II,sdn karangmloko ii,school,Ngaglik Selatan,-7.7133143,110.3809904,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,533294418,2026-06-24T16:09:35.619220+00:00
OSM-2767,SMK 1 SLEMAN,smk 1 sleman,school,Mlati,-7.7318183,110.3163917,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,533301067,2026-06-24T16:08:05.739952+00:00
OSM-2768,MI GERJEN,mi gerjen,school,Mlati,-7.7066213,110.3210375,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,533301071,2026-06-24T16:08:05.739952+00:00
OSM-2769,SDN MARGOMLYO II,sdn margomlyo ii,school,Mlati,-7.7205329,110.3199032,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,533301075,2026-06-24T16:08:05.739952+00:00
OSM-2771,Burjo Kidul,burjo kidul,restaurant,Mlati,-7.780125,110.3519954,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,way,537307595,2026-06-24T16:08:05.739952+00:00
OSM-2772,Dirty Chicks,dirty chicks,fast_food,Mlati,-7.731313,110.3309976,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:fast_food; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,way,550374397,2026-06-24T16:08:05.739952+00:00
OSM-2773,SD Negeri Pundong,sd negeri pundong,school,Gamping,-7.7379287,110.3148537,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,556005505,2026-06-24T16:09:28.207754+00:00
OSM-2774,ASMI Santa Maria,asmi santa maria,college,Mlati,-7.7801971,110.3529379,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:college; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,591502991,2026-06-24T16:08:05.739952+00:00
OSM-2775,Akademi Perawatan Notokusumo,akademi perawatan notokusumo,college,Mlati,-7.7796258,110.352836,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:college; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,591503003,2026-06-24T16:08:05.739952+00:00
OSM-2776,SMAN 2 Yogyakarta,sman 2 yogyakarta,school,Mlati,-7.7783315,110.35396,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,591518423,2026-06-24T16:08:05.739952+00:00
OSM-2777,SMP Negeri 11,smp negeri 11,school,Mlati,-7.7929243,110.3530488,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,591938607,2026-06-24T16:08:05.739952+00:00
OSM-2778,Hotel Bener,hotel bener,hotel,Mlati,-7.7803373,110.3516949,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,610088868,2026-06-24T16:08:05.739952+00:00
OSM-2779,SD Mutiara Persada,sd mutiara persada,school,Gamping,-7.782723,110.3477364,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,610373670,2026-06-24T16:09:28.207754+00:00
OSM-2780,Agung Mas Hotel,agung mas hotel,hotel,Mlati,-7.7912844,110.3538893,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,610449371,2026-06-24T16:08:05.739952+00:00
OSM-2781,Top Malioboro Hotel,top malioboro hotel,hotel,Mlati,-7.7913667,110.3534616,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,610449498,2026-06-24T16:08:05.739952+00:00
OSM-2782,Kula Sentana Homestay Yogyakarta,kula sentana homestay yogyakarta,hotel,Mlati,-7.7948223,110.3513999,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,611370873,2026-06-24T16:08:05.739952+00:00
OSM-2783,Hotel Star 88,hotel star 88,hotel,Gamping,-7.7808549,110.342934,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,612896431,2026-06-24T16:09:28.207754+00:00
OSM-2784,OYO 1118 Artomoro Family Guesthouse,oyo 1118 artomoro family guesthouse,hotel,Gamping,-7.7816887,110.3456034,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=tourism:hotel; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,612896475,2026-06-24T16:09:28.207754+00:00
OSM-2785,Poltekkes Kemenkes Yogyakarta,poltekkes kemenkes yogyakarta,university,Gamping,-7.7812144,110.3432545,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:university; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,613233452,2026-06-24T16:09:28.207754+00:00
OSM-2786,Pasar Cebongan,pasar cebongan,marketplace,Mlati,-7.7305516,110.3317794,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:marketplace; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,619115124,2026-06-24T16:08:05.739952+00:00
OSM-2787,Pasar Janten,pasar janten,marketplace,Gamping,-7.7934849,110.3441588,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:marketplace; flags: direct=false, food=false, demand=false, support=true; zone normalized from Gamping/Mlati to Gamping",osm,osm_only,osm_only,way,620576278,2026-06-24T16:09:28.207754+00:00
OSM-2788,Pasar Sleman Unit I,pasar sleman unit i,marketplace,Mlati,-7.7016475,110.3473341,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:marketplace; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,620586567,2026-06-24T16:08:05.739952+00:00
OSM-2789,Pasar Nambongan,pasar nambongan,marketplace,Mlati,-7.6999595,110.3280403,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:marketplace; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,620792740,2026-06-24T16:08:05.739952+00:00
OSM-2790,Pasar Tradisional Sleman Baru,pasar tradisional sleman baru,marketplace,Mlati,-7.702227,110.348267,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:marketplace; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,621105661,2026-06-24T16:08:05.739952+00:00
OSM-2791,Super Indo,super indo,retail,Mlati,-7.7822829,110.3535266,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=shop:supermarket; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,way,1003555627,2026-06-24T16:08:05.739952+00:00
OSM-2792,Sekolah Teladan,sekolah teladan,school,Mlati,-7.7734533,110.3421548,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,way,1009843752,2026-06-24T16:09:28.207754+00:00
OSM-2793,SD Negeri Rejodani,sd negeri rejodani,school,Ngaglik Selatan,-7.7075839,110.3868528,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,1091242928,2026-06-24T16:09:35.619220+00:00
OSM-2794,SD N Plaosan 2,sd n plaosan 2,school,Mlati,-7.7240188,110.3487885,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,way,1099497128,2026-06-24T16:08:05.739952+00:00
OSM-2795,TK Pusposari IV,tk pusposari iv,school,Mlati,-7.7511442,110.3189843,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false; zone normalized from Gamping/Mlati to Mlati",osm,osm_only,osm_only,way,1109912734,2026-06-24T16:09:28.207754+00:00
OSM-2796,Anargya Koffie,anargya koffie,cafe,Ngaglik Selatan,-7.6905372,110.3861147,,OpenStreetMap Overpass,https://overpass-api.de/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false; zone normalized from Mlati/Ngaglik Selatan to Ngaglik Selatan",osm,osm_only,osm_only,way,1365294278,2026-06-24T16:09:35.619220+00:00
OSM-2797,SMKN 2 Godean,smkn 2 godean,school,Gamping,-7.762042,110.2916252,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,node,1358383698,2026-06-24T16:09:28.207754+00:00
OSM-2798,SMP N 2 KASIHAN,smp n 2 kasihan,school,Gamping,-7.8257133,110.327149,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,node,2350428122,2026-06-24T16:09:28.207754+00:00
OSM-2799,Indomaret,indomaret,retail,Gamping,-7.8068044,110.342269,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,2360646862,2026-06-24T16:09:28.207754+00:00
OSM-2800,Angkringan Wongso,angkringan wongso,cafe,Gamping,-7.816468,110.3437243,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=amenity:cafe; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,2564051181,2026-06-24T16:09:28.207754+00:00
OSM-2801,SMK Muhammadiyah Gamping,smk muhammadiyah gamping,school,Gamping,-7.80428,110.3092632,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,node,3279608791,2026-06-24T16:09:28.207754+00:00
OSM-2802,SMP Kalimanjung,smp kalimanjung,school,Gamping,-7.8137119,110.3119236,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,node,3279609232,2026-06-24T16:09:28.207754+00:00
OSM-2803,Rumah Makan Ambarketawang,rumah makan ambarketawang,restaurant,Gamping,-7.8028601,110.312712,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3279622319,2026-06-24T16:09:28.207754+00:00
OSM-2804,SD Negeri 1 Godean,sd negeri 1 godean,school,Gamping,-7.76694,110.2898222,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,node,3481177656,2026-06-24T16:09:28.207754+00:00
OSM-2805,House Of Nasi Bungkus,house of nasi bungkus,guest_house,Gamping,-7.8140001,110.348149,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=tourism:guest_house; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,3504109242,2026-06-24T16:09:28.207754+00:00
OSM-2806,Angkringan RW 26,angkringan rw 26,fast_food,Gamping,-7.7992803,110.3149969,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=amenity:fast_food; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3557962662,2026-06-24T16:09:28.207754+00:00
OSM-2807,"Lotek ""Mbah Darso""","lotek ""mbah darso""",fast_food,Gamping,-7.7946537,110.3142942,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=amenity:fast_food; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3558030826,2026-06-24T16:09:28.207754+00:00
OSM-2808,,,restaurant,Gamping,-7.802194,110.3139492,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3559577405,2026-06-24T16:09:28.207754+00:00
OSM-2809,Pesantren Taruna Al Quran,pesantren taruna al quran,school,Gamping,-7.8315295,110.3327258,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=amenity:school; flags: direct=false, food=false, demand=true, support=false",osm,osm_only,osm_only,node,3582943395,2026-06-24T16:09:28.207754+00:00
OSM-2810,Bakmi Jawa Sunar,bakmi jawa sunar,restaurant,Gamping,-7.8290862,110.3421653,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3584972496,2026-06-24T16:09:28.207754+00:00
OSM-2811,Alfamart,alfamart,retail,Gamping,-7.8183765,110.3483728,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,3585204029,2026-06-24T16:09:28.207754+00:00
OSM-2812,Indomaret,indomaret,retail,Gamping,-7.8130878,110.3491431,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=shop:convenience; flags: direct=false, food=false, demand=false, support=true",osm,osm_only,osm_only,node,3585204030,2026-06-24T16:09:28.207754+00:00
OSM-2813,Warung Mangut Lele Bedog,warung mangut lele bedog,restaurant,Gamping,-7.8374343,110.3399174,,OpenStreetMap Overpass,https://overpass.kumi.systems/api/interpreter,,"subcategory=amenity:restaurant; flags: direct=false, food=true, demand=false, support=false",osm,osm_only,osm_only,node,3612192886,2026-06-24T16:09:28.207754+00:00
