poi_id,name,category,zone,latitude,longitude,address,source,confidence,notes,record_origin,osm_type,osm_id,osm_primary_key,osm_primary_value,zone_matches,matched_baseline_poi_id
OSM-1455,Nasi Goreng Sapi,restaurant,Depok/Mlati,-7.7883347,110.3773269,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. opening_hours=Mo-Su 18:00-23:00; PH unknown,osm,node,7811468611,amenity,restaurant,Depok/Mlati,
OSM-1456,Prista Mart,minimarket,Depok/Mlati,-7.788345,110.3786027,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok/Mlati. opening_hours=Mo-Sa 09:00-21:00; PH closed,osm,node,7811503218,shop,convenience,Depok/Mlati,
OSM-1457,Fave Hotel,lodging,Depok/Mlati,-7.7855389,110.3699615,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok/Mlati.,osm,node,7846239503,tourism,hotel,Depok/Mlati,
OSM-1458,Hotel Graha Kinasih,lodging,Depok/Mlati,-7.7872569,110.3706366,"Jalan Serma Taruna Ramli, 1",OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok/Mlati.,osm,node,7846239505,tourism,hotel,Depok/Mlati,
OSM-1459,Angkringan,restaurant,Depok/Mlati,-7.7878667,110.3773088,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,7848306227,amenity,restaurant,Depok/Mlati,
OSM-1460,Angkringan Mbak Sri,restaurant,Depok/Mlati,-7.7878113,110.378067,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,7850741002,amenity,restaurant,Depok/Mlati,
OSM-1461,Jeeva Cafe,cafe,Depok/Mlati,-7.7848099,110.3753937,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati.,osm,node,7859875581,amenity,cafe,Depok/Mlati,
OSM-1462,Warung Bu Endang,restaurant,Depok/Mlati,-7.7836614,110.3761059,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,7859890089,amenity,restaurant,Depok/Mlati,
OSM-1463,Warung Bakso,restaurant,Depok/Mlati,-7.7836259,110.3761227,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,7859890090,amenity,restaurant,Depok/Mlati,
OSM-1464,Kopel Bulog,minimarket,Depok/Mlati,-7.7851703,110.3750892,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok/Mlati.,osm,node,7859897351,shop,convenience,Depok/Mlati,
OSM-1465,Warmindo Podjok,restaurant,Depok/Mlati,-7.7862429,110.3762131,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,7859923660,amenity,restaurant,Depok/Mlati,
OSM-1466,Warung Makan Pecel Lele,restaurant,Depok/Mlati,-7.7883803,110.3716659,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. opening_hours=24/7,osm,node,7862020491,amenity,restaurant,Depok/Mlati,
OSM-1467,Nasi Goreng Kambing,restaurant,Depok/Mlati,-7.7882789,110.371843,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,7862020492,amenity,restaurant,Depok/Mlati,
OSM-1468,Warung Makan Berkah,restaurant,Depok/Mlati,-7.7888966,110.3778824,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. opening_hours=Mo-Su 09:00-23:00; PH unknown,osm,node,7862132538,amenity,restaurant,Depok/Mlati,
OSM-1469,Angkringan Pak Tri,restaurant,Depok/Mlati,-7.788707,110.3785669,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,7862132540,amenity,restaurant,Depok/Mlati,
OSM-1470,Angkringan Denpal,restaurant,Depok/Mlati,-7.7915402,110.3777711,,OpenStreetMap Overpass,medium,"OSM amenity=restaurant; zone query match: Depok/Mlati. opening_hours=Mo-Su 15:00-24:00,00:00-02:00; PH unknown",osm,node,7864044437,amenity,restaurant,Depok/Mlati,
OSM-1471,Angkringan,restaurant,Depok/Mlati,-7.7900984,110.3780005,,OpenStreetMap Overpass,medium,"OSM amenity=restaurant; zone query match: Depok/Mlati. opening_hours=Mo-Su 18:00-24:00,00:00-02:00; PH unknown",osm,node,7864044440,amenity,restaurant,Depok/Mlati,
OSM-1472,Awor Cafe,cafe,Depok/Mlati,-7.7870483,110.3787277,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati.,osm,node,7867387740,amenity,cafe,Depok/Mlati,
OSM-1473,Phuket Noodle,restaurant,Depok/Mlati,-7.7877758,110.3785982,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=thai,osm,node,7867387741,amenity,restaurant,Depok/Mlati,
OSM-1474,Warung Makan Simple Food,restaurant,Depok/Mlati,-7.788046,110.3785644,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,7867387744,amenity,restaurant,Depok/Mlati,
OSM-1475,Warung Makan Bakmi dan Nasi Goreng,restaurant,Depok/Mlati,-7.7889227,110.3738316,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=indonesian; opening_hours=Mo-Su 18:00-23:00; PH unknown,osm,node,7867529287,amenity,restaurant,Depok/Mlati,
OSM-1476,Warung Makan 97,restaurant,Depok/Mlati,-7.7871531,110.3791293,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=indonesian; opening_hours=Mo-Sa 09:00-16:00; PH closed,osm,node,7868743424,amenity,restaurant,Depok/Mlati,
OSM-1477,Warung Nasi dan Mie Ayam Obar-abir,restaurant,Depok/Mlati,-7.787488,110.3786392,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=regional; opening_hours=Mo-Sa 09:00-17:00; PH closed,osm,node,7868743427,amenity,restaurant,Depok/Mlati,
OSM-1478,Toko 89,minimarket,Depok/Mlati,-7.787137,110.3790727,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok/Mlati. opening_hours=Mo-Sa 09:00-16:00; PH closed,osm,node,7868743428,shop,convenience,Depok/Mlati,
OSM-1479,Warung Makan Polsek,restaurant,Depok/Mlati,-7.7883556,110.3782723,,OpenStreetMap Overpass,medium,"OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=indonesian; opening_hours=Mo-Su 06:00-22:00,05:00-06:00; PH unknown",osm,node,7868803541,amenity,restaurant,Depok/Mlati,
OSM-1480,Warung Makan Fresco,restaurant,Depok/Mlati,-7.788415,110.3778703,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=indonesian; opening_hours=Mo-Su 09:00-21:00; PH closed,osm,node,7868803542,amenity,restaurant,Depok/Mlati,
OSM-1481,Asrama Balai Pelatihan Teknik Traksi,lodging,Depok/Mlati,-7.7892465,110.3778346,,OpenStreetMap Overpass,medium,OSM tourism=hostel; zone query match: Depok/Mlati. operator=PT Kereta Api Indonesia,osm,node,7871339677,tourism,hostel,Depok/Mlati,
OSM-1482,Depot Instan,restaurant,Depok/Mlati,-7.7891503,110.3758047,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=indonesian; opening_hours=Mo-Su 09:00-16:00; PH unknown,osm,node,7877729979,amenity,restaurant,Depok/Mlati,
OSM-1483,Simetri Cafe,cafe,Depok/Mlati,-7.7842538,110.3742482,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati. brand=McCafé; opening_hours=Mo-Su 09:00-22:00; PH unknown,osm,node,7880489257,amenity,cafe,Depok/Mlati,
OSM-1484,Nii-Ku,restaurant,Depok/Mlati,-7.7852273,110.372214,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,7880489258,amenity,restaurant,Depok/Mlati,
OSM-1485,Raminten Kitchen,restaurant,Depok/Mlati,-7.7843927,110.3721924,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,7880489262,amenity,restaurant,Depok/Mlati,
OSM-1486,Twister,restaurant,Depok/Mlati,-7.7850614,110.3722121,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=chinese,osm,node,7880489263,amenity,restaurant,Depok/Mlati,
OSM-1487,Warung Soto,restaurant,Depok/Mlati,-7.7878635,110.3783945,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,7894042046,amenity,restaurant,Depok/Mlati,
OSM-1488,AMA YPK Yogyakarta,school,Depok,-7.8012179,110.4098734,"Jl. Ringroad Timur No.43, Wonocatur, Banguntapan, Kec. Banguntapan, Bantul, Daerah Istimewa Yogyakar",OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok.,osm,node,7902211085,amenity,school,Depok,
OSM-1489,Mak Semarangan Express,restaurant,Depok,-7.7719965,110.409514,"Jalan Seturan Raya, 1A, Sleman, Yogyakarta",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok. cuisine=indonesian,osm,node,7904741192,amenity,restaurant,Depok,
OSM-1490,Bincang Kopi,cafe,Depok/Mlati,-7.7780601,110.3759366,"Jalan Cik Di Tiro, 36",OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati. cuisine=coffee_shop;indonesian;noodles;tea; opening_hours=Mo-Su 17:30-23:30,osm,node,7972742685,amenity,cafe,Depok/Mlati,
OSM-1491,Burger King,fast_food,Depok,-7.7594235,110.3987373,,OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Depok. brand=Burger King; cuisine=burger,osm,node,8341321347,amenity,fast_food,Depok,
OSM-1492,Tengkleng Gajah,restaurant,Depok/Ngaglik Selatan,-7.7300089,110.4056561,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Ngaglik Selatan. cuisine=regional,osm,node,8355129657,amenity,restaurant,Depok/Ngaglik Selatan,
OSM-1493,,cafe,Depok/Ngaglik Selatan,-7.7315398,110.3992067,,OpenStreetMap Overpass,low,OSM amenity=cafe; zone query match: Depok/Ngaglik Selatan.,osm,node,8355174048,amenity,cafe,Depok/Ngaglik Selatan,
OSM-1494,Citrouli Jakal,minimarket,Depok/Mlati,-7.7613689,110.3719635,,OpenStreetMap Overpass,medium,"OSM shop=convenience; zone query match: Depok/Mlati. opening_hours=PH,Mo-Su 06:00-10:00",osm,node,8364772395,shop,convenience,Depok/Mlati,
OSM-1495,Point Coffee,cafe,Depok/Ngaglik Selatan,-7.7283714,110.3989862,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Ngaglik Selatan. brand=Point Coffee; cuisine=coffee_shop,osm,node,8377630634,amenity,cafe,Depok/Ngaglik Selatan,
OSM-1496,Sagan 989 Sarjana Martabak,fast_food,Depok/Mlati,-7.7783653,110.3796968,,OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Depok/Mlati. cuisine=indonesian; opening_hours=13:00-22:00,osm,node,8399419048,amenity,fast_food,Depok/Mlati,
OSM-1497,SBC Spesial Cah Kangkung,restaurant,Depok/Mlati,-7.7563698,110.3728406,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=indonesian; opening_hours=08:00-22:00,osm,node,8419588985,amenity,restaurant,Depok/Mlati,
OSM-1498,Pasar Bringharjo,marketplace,Depok,-7.7987878,110.3667794,Yogyakarta,OpenStreetMap Overpass,medium,OSM amenity=marketplace; zone query match: Depok. opening_hours=24/7,osm,node,8422933296,amenity,marketplace,Depok,
OSM-1499,Mie Bonafide,restaurant,Depok/Mlati,-7.7869927,110.3737176,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,8430275491,amenity,restaurant,Depok/Mlati,
OSM-1500,Pondok pesantren Arrisalah mlangi,school,Gamping/Mlati,-7.7620128,110.331713,Jalan Masjid Patok Negoro,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Gamping/Mlati. opening_hours=24/7,osm,node,8484225017,amenity,school,Gamping/Mlati,
OSM-1501,Toko Annasr,minimarket,Gamping/Mlati,-7.7615135,110.3316585,Jalan Masjid Patok Negoro,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Gamping/Mlati. opening_hours=Mo-Su 09:00-23:00,osm,node,8484225117,shop,convenience,Gamping/Mlati,
OSM-1502,Loko Coffee Shop,cafe,Depok/Mlati,-7.7897939,110.3659966,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati. opening_hours=24/7,osm,node,8519277413,amenity,cafe,Depok/Mlati,
OSM-1503,Point Coffee,cafe,Depok/Mlati,-7.7606429,110.3692488,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati. brand=Point Coffee; cuisine=coffee_shop,osm,node,8570433137,amenity,cafe,Depok/Mlati,
OSM-1504,Sop Ayam Pak Min Klaten,restaurant,Depok/Mlati,-7.788306,110.3735082,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,8632584961,amenity,restaurant,Depok/Mlati,
OSM-1505,Rumah mama de,fast_food,Depok,-7.803416,110.3680123,"Jalan Ibu Ruswo, 45",OpenStreetMap Overpass,medium,OSM amenity=fast_food; zone query match: Depok. cuisine=indonesian; opening_hours=Mo-Su 09:00-18:00,osm,node,8663089617,amenity,fast_food,Depok,
OSM-1506,Food Court,food_court,Gamping,-7.8091159,110.3132701,"Jalan Anggrek Tegalrejo, 99, Yogyakarta",OpenStreetMap Overpass,medium,OSM amenity=food_court; zone query match: Gamping. opening_hours=24/7; operator=Avi,osm,node,8680155407,amenity,food_court,Gamping,
OSM-1507,Nasi Goreng MASHA,cafe,Depok/Mlati,-7.7712239,110.389875,"Jalan Affandi, Jl Affandi No. 27, Yogyakarta",OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati. brand=Kedai Kopi MASHA; cuisine=coffee_shop;asian;regional; opening_hours=Mo-Su 10:00-22:00,osm,node,8914172894,amenity,cafe,Depok/Mlati,
OSM-1508,Sugar Boba UMY,restaurant,Gamping,-7.8065801,110.3279731,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Gamping. cuisine=drinks;coffee; opening_hours=Mo-Su 10:00-21:00,osm,node,8962881122,amenity,restaurant,Gamping,
OSM-1509,Griya Bakpia,restaurant,Gamping,-7.8065969,110.3279054,,OpenStreetMap Overpass,medium,"OSM amenity=restaurant; zone query match: Gamping. cuisine=indonesian; opening_hours=Mo-Th 08:00-20:00, Fr-Su 08:00-21:00",osm,node,8962881123,amenity,restaurant,Gamping,
OSM-1510,Warmindo Motekar 8,restaurant,Gamping,-7.8072021,110.3280062,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Gamping. cuisine=indonesian; opening_hours=24/7,osm,node,8962881124,amenity,restaurant,Gamping,
OSM-1511,Say Story Umy,restaurant,Gamping,-7.8074972,110.3280024,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Gamping. cuisine=indonesian; opening_hours=Mo-Su 10:00-22:00,osm,node,8962881125,amenity,restaurant,Gamping,
OSM-1512,Nasi Goreng Pak Yono,restaurant,Gamping,-7.8078743,110.3280253,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Gamping. cuisine=indonesian; opening_hours=Mo-Su 19:30-04:00,osm,node,8962881126,amenity,restaurant,Gamping,
OSM-1513,Super Indo,minimarket,Depok,-7.801858,110.3729741,,OpenStreetMap Overpass,medium,OSM shop=supermarket; zone query match: Depok.,osm,node,897245281,shop,supermarket,Depok,
OSM-1514,Joglo Mandapa Boutique Hotel & Resto,lodging,Gamping,-7.8315706,110.3383718,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Gamping.,osm,node,9025585287,tourism,hotel,Gamping,
OSM-1515,Royal Malioboro,lodging,Depok/Mlati,-7.790026,110.3644978,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok/Mlati.,osm,node,9118787717,tourism,hotel,Depok/Mlati,
OSM-1516,Indomaret,minimarket,Depok/Mlati,-7.7477233,110.3626053,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok/Mlati. brand=Indomaret; operator=PT. Indomarco Prismatama,osm,node,9141105417,shop,convenience,Depok/Mlati,
OSM-1517,Swasana by Temata Yogyakarta,restaurant,Depok/Ngaglik Selatan,-7.7259288,110.4002623,"Jalan Kaliurang, Sleman",OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Ngaglik Selatan.,osm,node,9143674942,amenity,restaurant,Depok/Ngaglik Selatan,
OSM-1518,Kopi Kemarin,cafe,Depok/Mlati,-7.787066,110.3722044,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati.,osm,node,9149567408,amenity,cafe,Depok/Mlati,
OSM-1519,Ayam Geprek dan Prasmanan,restaurant,Depok/Mlati,-7.7862291,110.3711677,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=indonesian;regional,osm,node,9155576725,amenity,restaurant,Depok/Mlati,
OSM-1520,Warung Makan Ibu Sofi Darsim,restaurant,Depok/Mlati,-7.784819,110.3759911,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,9158972449,amenity,restaurant,Depok/Mlati,
OSM-1521,Hesti Mart,minimarket,Depok/Mlati,-7.7859743,110.3763419,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok/Mlati.,osm,node,9158972452,shop,convenience,Depok/Mlati,
OSM-1522,Nasi Goreng Mas Tarman,restaurant,Depok/Mlati,-7.7878417,110.3723956,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. opening_hours=Mo-Su 17:00-22:00,osm,node,9161072858,amenity,restaurant,Depok/Mlati,
OSM-1523,Kantin OK,restaurant,Depok/Mlati,-7.787876,110.3778171,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=regional; opening_hours=Mo-Sa 09:00-17:00; PH closed,osm,node,9165415465,amenity,restaurant,Depok/Mlati,
OSM-1524,Sate Ayam Pak Amat,restaurant,Depok/Mlati,-7.785113,110.3749056,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. opening_hours=Mo-Su 17:00-22:00; PH closed,osm,node,9167786602,amenity,restaurant,Depok/Mlati,
OSM-1525,Jnawi,cafe,Depok/Mlati,-7.7857584,110.3759922,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati.,osm,node,9167788328,amenity,cafe,Depok/Mlati,
OSM-1526,Warung Bakmi Ngangeni,restaurant,Depok/Mlati,-7.7882086,110.3785368,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=regional; opening_hours=Mo-Su 17:00-23:00; PH closed,osm,node,9174098803,amenity,restaurant,Depok/Mlati,
OSM-1527,Janji Jiwa,cafe,Depok/Mlati,-7.7833638,110.3750572,,OpenStreetMap Overpass,medium,OSM amenity=cafe; zone query match: Depok/Mlati. brand=Janji Jiwa; cuisine=coffee_shop,osm,node,9175232114,amenity,cafe,Depok/Mlati,
OSM-1528,Kutus-Kutus,lodging,Depok/Mlati,-7.7840128,110.3750648,,OpenStreetMap Overpass,medium,OSM tourism=guest_house; zone query match: Depok/Mlati.,osm,node,9175232116,tourism,guest_house,Depok/Mlati,
OSM-1529,Oseng-oseng Mercon Bu Narti,restaurant,Depok/Mlati,-7.7875926,110.3734217,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=regional,osm,node,9175271265,amenity,restaurant,Depok/Mlati,
OSM-1530,Angkringan Barokah,restaurant,Depok/Mlati,-7.7882815,110.37854,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,9181045365,amenity,restaurant,Depok/Mlati,
OSM-1531,Soto Ayam Code - Mak Sri,restaurant,Depok/Mlati,-7.7867906,110.3685273,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati. cuisine=regional,osm,node,9184084957,amenity,restaurant,Depok/Mlati,
OSM-1532,Grand Rohan Jogja,lodging,Depok,-7.7982935,110.4051366,,OpenStreetMap Overpass,medium,OSM tourism=hotel; zone query match: Depok.,osm,node,9187445817,tourism,hotel,Depok,
OSM-1533,Kost Putra Adhiwangsa,lodging,Ngaglik Selatan,-7.6895041,110.4103239,,OpenStreetMap Overpass,medium,OSM tourism=hostel; zone query match: Ngaglik Selatan.,osm,node,9189185619,tourism,hostel,Ngaglik Selatan,
OSM-1534,Warung Makan Sederhana,restaurant,Depok/Mlati,-7.7874986,110.3797644,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,9191142225,amenity,restaurant,Depok/Mlati,
OSM-1535,Penyetan Moe,restaurant,Depok/Mlati,-7.7873407,110.379339,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,9191142228,amenity,restaurant,Depok/Mlati,
OSM-1536,Warmindo,restaurant,Depok/Mlati,-7.7873594,110.3793843,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,9191142230,amenity,restaurant,Depok/Mlati,
OSM-1537,Rumah Makan Baru,restaurant,Depok/Mlati,-7.7873159,110.3792327,,OpenStreetMap Overpass,medium,OSM amenity=restaurant; zone query match: Depok/Mlati.,osm,node,9191142231,amenity,restaurant,Depok/Mlati,
OSM-1538,SD Kanisius Kotabaru 1,school,Depok/Mlati,-7.789716,110.3705311,,OpenStreetMap Overpass,medium,OSM amenity=school; zone query match: Depok/Mlati.,osm,node,9191255911,amenity,school,Depok/Mlati,
OSM-1539,Putra Sehat,minimarket,Depok/Mlati,-7.7845538,110.3790882,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok/Mlati. opening_hours=Mo-Sa 09:00-20:00; PH closed,osm,node,9194548224,shop,convenience,Depok/Mlati,
OSM-1540,,minimarket,Depok/Mlati,-7.7867828,110.3787663,,OpenStreetMap Overpass,low,OSM shop=convenience; zone query match: Depok/Mlati. opening_hours=Mo-Sa 09:00-21:00; PH closed,osm,node,9194565890,shop,convenience,Depok/Mlati,
OSM-1541,Pop Mart,minimarket,Depok/Mlati,-7.7867014,110.378784,,OpenStreetMap Overpass,medium,OSM shop=convenience; zone query match: Depok/Mlati. opening_hours=Mo-Sa 09:00-21:00; PH closed,osm,node,9194565895,shop,convenience,Depok/Mlati,
